readout_gene,readout_class,replicate,assay,Drug,day,Concentration,bias,num_reads,cell_density,extra_umi
Fam217b,MAE,2,no-UMI,Tranylcypromine_hemisulfate,35,01uM,1,64,VG,
Fam217b,MAE,2,no-UMI,EX-527,35,01uM,1,229,VG,
Fam217b,MAE,2,no-UMI,Nicotinamide,35,01uM,1,163,VG,
Fam217b,MAE,2,no-UMI,BML-266,35,01uM,1,92,VG,
Fam217b,MAE,2,no-UMI,Piceatannol,35,01uM,1,63,VG,
Fam217b,MAE,2,no-UMI,Fluoro-SAHA,35,01uM,1,465,VG,
Fam217b,MAE,2,no-UMI,AGK2,35,01uM,1,261,VG,
Fam217b,MAE,2,no-UMI,Salermide,35,01uM,1,1160,VG,
Fam217b,MAE,2,no-UMI,Anacardic_acid,35,01uM,1,2247,VG,
Fam217b,MAE,2,no-UMI,B2,35,01uM,0.999401914,1674,VG,
Fam217b,MAE,2,no-UMI,CTPB,35,01uM,1,893,VG,
Fam217b,MAE,2,no-UMI,Sirtinol,35,01uM,1,816,VG,
Fam217b,MAE,2,no-UMI,Suramin6Na,35,01uM,1,320,VG,
Fam217b,MAE,2,no-UMI,BML-278,35,01uM,1,290,VG,
Fam217b,MAE,2,no-UMI,CI-994,35,01uM,0.999324781,1482,VG,
Fam217b,MAE,2,no-UMI,NSC-3852,35,01uM,1,706,VG,
Fam217b,MAE,2,no-UMI,Aminoresveratrol_sulfate,35,01uM,1,803,VG,
Fam217b,MAE,2,no-UMI,BML-281,35,01uM,0.997737557,442,VG,
Fam217b,MAE,2,no-UMI,Triacetylresveratrol,35,01uM,1,497,VG,
Fam217b,MAE,2,no-UMI,Control,35,No-treatment1,0.998084291,522,VG,
Fam217b,MAE,2,no-UMI,Control,35,No-treatment2,0.999354422,1552,VG,
Fam217b,MAE,2,no-UMI,Control,35,No-treatment3,1,184,VG,
Fam217b,MAE,2,no-UMI,Control,35,No-treatment4,1,1988,VG,
Fam217b,MAE,2,no-UMI,Control,35,No-treatment5,1,587,VG,
Fam217b,MAE,2,no-UMI,Control,35,No-treatment6,1,77,VG,
Fam217b,MAE,2,no-UMI,Control,35,No-treatment7,1,351,VG,
Fam217b,MAE,2,no-UMI,Control,35,No-treatment8,1,1612,VG,
Fam217b,MAE,2,no-UMI,Control,35,No-treatment9,0.999179655,1219,VG,
Fam217b,MAE,2,no-UMI,Control,35,No-treatment10,1,436,VG,
Fam217b,MAE,2,no-UMI,Control,35,No-treatment11,1,1011,VG,
Fam217b,MAE,2,no-UMI,Control,35,No-treatment12,0.998151571,541,VG,
Fam217b,MAE,2,no-UMI,Control,35,DMSO1,1,585,VG,
Fam217b,MAE,2,no-UMI,Control,35,DMSO2,1,1338,VG,
Fam217b,MAE,2,no-UMI,Control,35,DMSO3,1,318,VG,
Fam217b,MAE,2,no-UMI,Control,35,DMSO4,1,2465,VG,
Fam217b,MAE,2,no-UMI,Control,35,DMSO5,0.999300699,1430,VG,
Fam217b,MAE,2,no-UMI,Control,35,DMSO6,1,129,VG,
Fam217b,MAE,2,no-UMI,Control,35,DMSO7,0.9914204,1050,VG,
Fam217b,MAE,2,no-UMI,Control,35,DMSO8,1,1173,VG,
Fam217b,MAE,2,no-UMI,Control,35,DMSO9,1,838,VG,
Fam217b,MAE,2,no-UMI,Control,35,DMSO10,0.998132586,1071,VG,
Fam217b,MAE,2,no-UMI,Control,35,DMSO11,1,1606,VG,
Fam217b,MAE,2,no-UMI,Control,35,DMSO12,0.998872604,887,VG,
H2-Ea-ps,MAE,2,no-UMI,Garcinol,35,20uM,1,71,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,Splitomicin,35,20uM,0.999641885,27948,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-210,35,20uM,1,23,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,5-Aza-2-deoxycytidine,35,20uM,1,57,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,Zebularine,35,20uM,1,43,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,Tranylcypromine_hemisulfate,35,20uM,0.995793901,952,VG,
H2-Ea-ps,MAE,2,no-UMI,EX-527,35,20uM,0.999816041,5444,VG,
H2-Ea-ps,MAE,2,no-UMI,Nicotinamide,35,20uM,0.999427754,3499,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-266,35,20uM,1,8,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,Piceatannol,35,20uM,1,21,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,Fluoro-SAHA,35,20uM,1,91,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,AGK2,35,20uM,0.999489439,37255,VG,
H2-Ea-ps,MAE,2,no-UMI,Salermide,35,20uM,0.99927415,31719,VG,
H2-Ea-ps,MAE,2,no-UMI,Anacardic_acid,35,20uM,0.999667203,18042,VG,
H2-Ea-ps,MAE,2,no-UMI,B2,35,20uM,0.999363483,62908,VG,
H2-Ea-ps,MAE,2,no-UMI,CTPB,35,20uM,0.999193628,50901,VG,
H2-Ea-ps,MAE,2,no-UMI,Sirtinol,35,20uM,0.999358604,31225,VG,
H2-Ea-ps,MAE,2,no-UMI,Suramin6Na,35,20uM,0.999761108,4188,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,35,20uM,0.999552412,33541,VG,
H2-Ea-ps,MAE,2,no-UMI,CI-994,35,20uM,0.99009901,101,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,NSC-3852,35,20uM,1,18,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,Aminoresveratrol_sulfate,35,20uM,0.999362134,34525,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-281,35,20uM,0.999059422,54286,VG,
H2-Ea-ps,MAE,2,no-UMI,Triacetylresveratrol,35,20uM,0.99925225,77676,VG,
H2-Ea-ps,MAE,2,no-UMI,Garcinol,35,10uM,0.99956917,23235,VG,
H2-Ea-ps,MAE,2,no-UMI,Splitomicin,35,10uM,0.99960231,52869,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-210,35,10uM,0.999353379,9290,VG,
H2-Ea-ps,MAE,2,no-UMI,5-Aza-2-deoxycytidine,35,10uM,1,25,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,Zebularine,35,10uM,0.999537857,12998,VG,
H2-Ea-ps,MAE,2,no-UMI,Tranylcypromine_hemisulfate,35,10uM,0.999146029,10546,VG,
H2-Ea-ps,MAE,2,no-UMI,EX-527,35,10uM,1,4237,VG,
H2-Ea-ps,MAE,2,no-UMI,Nicotinamide,35,10uM,0.999374459,41598,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-266,35,10uM,1,4,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,Piceatannol,35,10uM,0.999666778,3006,VG,
H2-Ea-ps,MAE,2,no-UMI,Fluoro-SAHA,35,10uM,1,36,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,AGK2,35,10uM,0.999205101,60469,VG,
H2-Ea-ps,MAE,2,no-UMI,Salermide,35,10uM,0.999255451,84724,VG,
H2-Ea-ps,MAE,2,no-UMI,Anacardic_acid,35,10uM,0.999239326,202670,VG,
H2-Ea-ps,MAE,2,no-UMI,B2,35,10uM,0.999505888,48638,VG,
H2-Ea-ps,MAE,2,no-UMI,CTPB,35,10uM,0.999319456,50022,VG,
H2-Ea-ps,MAE,2,no-UMI,Sirtinol,35,10uM,0.999311268,52325,VG,
H2-Ea-ps,MAE,2,no-UMI,Suramin6Na,35,10uM,0.99962321,15941,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,35,10uM,0.99928771,18272,VG,
H2-Ea-ps,MAE,2,no-UMI,CI-994,35,10uM,1,594,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,NSC-3852,35,10uM,1,149,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,Aminoresveratrol_sulfate,35,10uM,0.999070864,28018,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-281,35,10uM,0.999419128,175788,VG,
H2-Ea-ps,MAE,2,no-UMI,Triacetylresveratrol,35,10uM,0.999425025,353441,VG,
H2-Ea-ps,MAE,2,no-UMI,Garcinol,35,01uM,0.999016232,32555,VG,
H2-Ea-ps,MAE,2,no-UMI,Splitomicin,35,01uM,0.999261413,63695,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-210,35,01uM,0.999281967,68317,VG,
H2-Ea-ps,MAE,2,no-UMI,5-Aza-2-deoxycytidine,35,01uM,1,374,DIFFUSE DARK,
H2-Ea-ps,MAE,2,no-UMI,Zebularine,35,01uM,0.999374919,46443,VG,
H2-Ea-ps,MAE,2,no-UMI,Tranylcypromine_hemisulfate,35,01uM,0.999575642,4717,VG,
H2-Ea-ps,MAE,2,no-UMI,EX-527,35,01uM,0.99902198,19453,VG,
H2-Ea-ps,MAE,2,no-UMI,Nicotinamide,35,01uM,0.999606512,20359,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-266,35,01uM,0.998905079,11882,VG,
H2-Ea-ps,MAE,2,no-UMI,Piceatannol,35,01uM,0.998877833,13376,VG,
H2-Ea-ps,MAE,2,no-UMI,Fluoro-SAHA,35,01uM,0.999494596,25747,VG,
H2-Ea-ps,MAE,2,no-UMI,AGK2,35,01uM,0.999363923,34618,VG,
H2-Ea-ps,MAE,2,no-UMI,Salermide,35,01uM,0.999246802,89047,VG,
H2-Ea-ps,MAE,2,no-UMI,Anacardic_acid,35,01uM,0.99925851,263251,VG,
H2-Ea-ps,MAE,2,no-UMI,B2,35,01uM,0.999377812,297679,VG,
H2-Ea-ps,MAE,2,no-UMI,CTPB,35,01uM,0.999446769,112187,VG,
H2-Ea-ps,MAE,2,no-UMI,Sirtinol,35,01uM,0.999472919,102571,VG,
H2-Ea-ps,MAE,2,no-UMI,Suramin6Na,35,01uM,0.999339498,30311,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-278,35,01uM,0.999178631,30473,VG,
H2-Ea-ps,MAE,2,no-UMI,CI-994,35,01uM,0.99924335,154791,VG,
H2-Ea-ps,MAE,2,no-UMI,NSC-3852,35,01uM,0.999366866,28460,VG,
H2-Ea-ps,MAE,2,no-UMI,Aminoresveratrol_sulfate,35,01uM,0.999271729,83857,VG,
H2-Ea-ps,MAE,2,no-UMI,BML-281,35,01uM,0.999453186,73234,VG,
H2-Ea-ps,MAE,2,no-UMI,Triacetylresveratrol,35,01uM,0.999474859,53374,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,No-treatment1,0.999440041,69719,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,No-treatment2,0.999447634,230172,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,No-treatment3,0.999494915,29730,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,No-treatment4,0.999363178,253099,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,No-treatment5,0.99945077,67430,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,No-treatment6,0.999313423,14582,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,No-treatment7,0.999593038,31988,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,No-treatment8,0.999475301,131645,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,No-treatment9,0.999315754,158025,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,No-treatment10,0.999418133,48174,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,No-treatment11,0.999371274,132161,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,No-treatment12,0.999488931,111642,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,DMSO1,0.999403489,48671,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,DMSO2,0.999395408,226852,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,DMSO3,0.999360682,75176,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,DMSO4,0.999401946,443586,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,DMSO5,0.999392248,189425,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,DMSO6,0.999418766,36162,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,DMSO7,0.999239069,190806,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,DMSO8,0.9993959,294941,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,DMSO9,0.999504884,171866,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,DMSO10,0.999452253,177291,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,DMSO11,0.999231138,300775,VG,
H2-Ea-ps,MAE,2,no-UMI,Control,35,DMSO12,0.999513995,100934,VG,
Hdlbp,BAE,2,no-UMI,Garcinol,35,20uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,Splitomicin,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-210,35,20uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,5-Aza-2-deoxycytidine,35,20uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,Zebularine,35,20uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,Tranylcypromine_hemisulfate,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,EX-527,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Nicotinamide,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-266,35,20uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,Piceatannol,35,20uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,Fluoro-SAHA,35,20uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,AGK2,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Salermide,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Anacardic_acid,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,B2,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,CTPB,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Sirtinol,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Suramin6Na,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-278,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,CI-994,35,20uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,NSC-3852,35,20uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,Aminoresveratrol_sulfate,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-281,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Triacetylresveratrol,35,20uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Garcinol,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Splitomicin,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-210,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,5-Aza-2-deoxycytidine,35,10uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,Zebularine,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Tranylcypromine_hemisulfate,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,EX-527,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Nicotinamide,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-266,35,10uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,Piceatannol,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Fluoro-SAHA,35,10uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,AGK2,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Salermide,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Anacardic_acid,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,B2,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,CTPB,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Sirtinol,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Suramin6Na,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-278,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,CI-994,35,10uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,NSC-3852,35,10uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,Aminoresveratrol_sulfate,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-281,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Triacetylresveratrol,35,10uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Garcinol,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Splitomicin,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-210,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,5-Aza-2-deoxycytidine,35,01uM,NA,0,DIFFUSE DARK,
Hdlbp,BAE,2,no-UMI,Zebularine,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Tranylcypromine_hemisulfate,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,EX-527,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Nicotinamide,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-266,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Piceatannol,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Fluoro-SAHA,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,AGK2,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Salermide,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Anacardic_acid,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,B2,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,CTPB,35,01uM,0,1,VG,
Hdlbp,BAE,2,no-UMI,Sirtinol,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Suramin6Na,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-278,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,CI-994,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,NSC-3852,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Aminoresveratrol_sulfate,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,BML-281,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Triacetylresveratrol,35,01uM,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,No-treatment1,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,No-treatment2,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,No-treatment3,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,No-treatment4,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,No-treatment5,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,No-treatment6,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,No-treatment7,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,No-treatment8,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,No-treatment9,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,No-treatment10,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,No-treatment11,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,No-treatment12,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,DMSO1,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,DMSO2,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,DMSO3,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,DMSO4,NA,3,VG,
Hdlbp,BAE,2,no-UMI,Control,35,DMSO5,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,DMSO6,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,DMSO7,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,DMSO8,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,DMSO9,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,DMSO10,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,DMSO11,NA,0,VG,
Hdlbp,BAE,2,no-UMI,Control,35,DMSO12,NA,0,VG,
Mecp2,Xlinked,2,no-UMI,Garcinol,35,20uM,1,2,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,Splitomicin,35,20uM,1,2034,VG,
Mecp2,Xlinked,2,no-UMI,BML-210,35,20uM,1,2,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,5-Aza-2-deoxycytidine,35,20uM,NA,0,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,Zebularine,35,20uM,1,3,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,Tranylcypromine_hemisulfate,35,20uM,1,163,VG,
Mecp2,Xlinked,2,no-UMI,EX-527,35,20uM,1,594,VG,
Mecp2,Xlinked,2,no-UMI,Nicotinamide,35,20uM,1,938,VG,
Mecp2,Xlinked,2,no-UMI,BML-266,35,20uM,NA,0,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,Piceatannol,35,20uM,NA,0,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,Fluoro-SAHA,35,20uM,NA,0,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,AGK2,35,20uM,1,3266,VG,
Mecp2,Xlinked,2,no-UMI,Salermide,35,20uM,0.998866213,1764,VG,
Mecp2,Xlinked,2,no-UMI,Anacardic_acid,35,20uM,0.999312242,1454,VG,
Mecp2,Xlinked,2,no-UMI,B2,35,20uM,0.999543379,2190,VG,
Mecp2,Xlinked,2,no-UMI,CTPB,35,20uM,1,1650,VG,
Mecp2,Xlinked,2,no-UMI,Sirtinol,35,20uM,1,2005,VG,
Mecp2,Xlinked,2,no-UMI,Suramin6Na,35,20uM,1,197,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,35,20uM,1,1289,VG,
Mecp2,Xlinked,2,no-UMI,CI-994,35,20uM,NA,0,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,NSC-3852,35,20uM,1,1,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,Aminoresveratrol_sulfate,35,20uM,1,1180,VG,
Mecp2,Xlinked,2,no-UMI,BML-281,35,20uM,0.998679868,1516,VG,
Mecp2,Xlinked,2,no-UMI,Triacetylresveratrol,35,20uM,1,2622,VG,
Mecp2,Xlinked,2,no-UMI,Garcinol,35,10uM,1,1906,VG,
Mecp2,Xlinked,2,no-UMI,Splitomicin,35,10uM,0.999537465,2162,VG,
Mecp2,Xlinked,2,no-UMI,BML-210,35,10uM,1,2972,VG,
Mecp2,Xlinked,2,no-UMI,5-Aza-2-deoxycytidine,35,10uM,1,1,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,Zebularine,35,10uM,1,3204,VG,
Mecp2,Xlinked,2,no-UMI,Tranylcypromine_hemisulfate,35,10uM,1,661,VG,
Mecp2,Xlinked,2,no-UMI,EX-527,35,10uM,0.995708155,233,VG,
Mecp2,Xlinked,2,no-UMI,Nicotinamide,35,10uM,0.99898374,1968,VG,
Mecp2,Xlinked,2,no-UMI,BML-266,35,10uM,1,1,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,Piceatannol,35,10uM,0.997407087,2314,VG,
Mecp2,Xlinked,2,no-UMI,Fluoro-SAHA,35,10uM,1,1,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,AGK2,35,10uM,0.999240506,3951,VG,
Mecp2,Xlinked,2,no-UMI,Salermide,35,10uM,0.999216915,3832,VG,
Mecp2,Xlinked,2,no-UMI,Anacardic_acid,35,10uM,0.999593991,7389,VG,
Mecp2,Xlinked,2,no-UMI,B2,35,10uM,1,1872,VG,
Mecp2,Xlinked,2,no-UMI,CTPB,35,10uM,0.999535747,2154,VG,
Mecp2,Xlinked,2,no-UMI,Sirtinol,35,10uM,1,2804,VG,
Mecp2,Xlinked,2,no-UMI,Suramin6Na,35,10uM,1,755,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,35,10uM,0.998858447,876,VG,
Mecp2,Xlinked,2,no-UMI,CI-994,35,10uM,1,31,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,NSC-3852,35,10uM,1,4,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,Aminoresveratrol_sulfate,35,10uM,1,1482,VG,
Mecp2,Xlinked,2,no-UMI,BML-281,35,10uM,0.999904132,10431,VG,
Mecp2,Xlinked,2,no-UMI,Triacetylresveratrol,35,10uM,0.999869264,15301,VG,
Mecp2,Xlinked,2,no-UMI,Garcinol,35,01uM,0.99933643,1507,VG,
Mecp2,Xlinked,2,no-UMI,Splitomicin,35,01uM,1,2429,VG,
Mecp2,Xlinked,2,no-UMI,BML-210,35,01uM,1,3025,VG,
Mecp2,Xlinked,2,no-UMI,5-Aza-2-deoxycytidine,35,01uM,1,13,DIFFUSE DARK,
Mecp2,Xlinked,2,no-UMI,Zebularine,35,01uM,0.999267936,2734,VG,
Mecp2,Xlinked,2,no-UMI,Tranylcypromine_hemisulfate,35,01uM,1,223,VG,
Mecp2,Xlinked,2,no-UMI,EX-527,35,01uM,1,1005,VG,
Mecp2,Xlinked,2,no-UMI,Nicotinamide,35,01uM,0.999098287,1109,VG,
Mecp2,Xlinked,2,no-UMI,BML-266,35,01uM,0.998415214,631,VG,
Mecp2,Xlinked,2,no-UMI,Piceatannol,35,01uM,0.997912317,479,VG,
Mecp2,Xlinked,2,no-UMI,Fluoro-SAHA,35,01uM,0.999648259,2843,VG,
Mecp2,Xlinked,2,no-UMI,AGK2,35,01uM,1,1577,VG,
Mecp2,Xlinked,2,no-UMI,Salermide,35,01uM,0.999627213,5366,VG,
Mecp2,Xlinked,2,no-UMI,Anacardic_acid,35,01uM,0.999828193,11642,VG,
Mecp2,Xlinked,2,no-UMI,B2,35,01uM,0.999657769,14614,VG,
Mecp2,Xlinked,2,no-UMI,CTPB,35,01uM,1,6044,VG,
Mecp2,Xlinked,2,no-UMI,Sirtinol,35,01uM,1,6984,VG,
Mecp2,Xlinked,2,no-UMI,Suramin6Na,35,01uM,1,1376,VG,
Mecp2,Xlinked,2,no-UMI,BML-278,35,01uM,1,2073,VG,
Mecp2,Xlinked,2,no-UMI,CI-994,35,01uM,0.999625889,10694,VG,
Mecp2,Xlinked,2,no-UMI,NSC-3852,35,01uM,0.999574287,4698,VG,
Mecp2,Xlinked,2,no-UMI,Aminoresveratrol_sulfate,35,01uM,0.999589069,4867,VG,
Mecp2,Xlinked,2,no-UMI,BML-281,35,01uM,0.99978605,4675,VG,
Mecp2,Xlinked,2,no-UMI,Triacetylresveratrol,35,01uM,1,2671,VG,
Mecp2,Xlinked,2,no-UMI,Control,35,No-treatment1,0.998899587,3635,VG,
Mecp2,Xlinked,2,no-UMI,Control,35,No-treatment2,1,9798,VG,
Mecp2,Xlinked,2,no-UMI,Control,35,No-treatment3,1,932,VG,
Mecp2,Xlinked,2,no-UMI,Control,35,No-treatment4,0.996852274,9214,VG,
Mecp2,Xlinked,2,no-UMI,Control,35,No-treatment5,0.99968652,3190,VG,
